Country Code,City,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
1,87,400,0,0,0,1,2.8,2,0,13
1,87,600,0,0,0,2,2.8,2,0,17
1,87,1200,1,0,0,3,2.7,2,0,31
1,87,400,0,0,0,1,2.8,2,0,13
1,87,350,0,0,0,1,3.2,2,0,14
1,87,2200,1,0,0,4,3.2,2,0,28
1,87,350,0,1,0,1,3.8,5,2,68
1,87,250,0,0,0,1,3.8,5,2,160
1,87,100,0,0,0,1,3.6,5,2,29
1,87,500,0,0,0,2,3.6,5,2,87
1,87,600,0,0,0,2,3.8,5,2,68
1,87,1100,0,0,0,3,3.5,5,2,273
1,87,800,0,1,0,2,3.7,5,2,89
1,87,450,0,1,0,1,3.5,5,2,104
1,87,900,0,0,0,2,3.5,5,2,40
1,87,500,0,1,0,2,3.6,5,2,167
1,87,1500,1,1,0,3,3.6,5,2,177
1,87,650,0,0,0,2,3.6,5,2,215
1,87,1000,0,1,0,3,3.8,5,2,24
1,87,600,0,0,0,2,0.0,4,3,2
1,87,300,0,0,0,1,0.0,4,3,2
1,87,2000,1,0,0,4,0.0,4,3,3
1,87,300,0,0,0,1,0.0,4,3,1
1,87,1300,1,1,0,3,4.0,1,5,489
1,87,800,0,1,0,2,4.1,1,5,149
1,87,2500,1,0,0,4,3.3,2,0,179
1,87,1200,1,0,0,3,3.6,5,2,217
1,87,600,0,0,0,2,2.6,2,0,27
1,87,400,0,1,0,1,2.9,2,0,18
1,87,450,0,1,0,1,3.8,5,2,72
1,87,700,0,0,0,2,3.7,5,2,147
1,87,500,0,1,0,2,3.6,5,2,22
1,87,350,0,0,0,1,3.2,2,0,17
1,87,450,0,0,0,1,2.7,2,0,29
1,87,850,1,1,0,2,2.5,2,0,117
1,87,1100,1,0,0,3,3.2,2,0,88
1,87,1250,1,0,0,3,3.3,2,0,131
1,87,800,0,1,0,2,2.7,2,0,87
1,87,1400,1,0,0,3,3.3,2,0,91
1,87,250,0,0,0,1,3.0,2,0,6
1,87,100,0,0,0,1,2.8,2,0,5
1,87,600,0,0,0,2,3.1,2,0,10
1,87,200,0,0,0,1,3.0,2,0,4
1,87,400,0,0,0,1,3.2,2,0,10
1,87,400,0,0,0,1,3.2,2,0,11
1,87,200,0,0,0,1,3.3,2,0,16
1,87,250,0,0,0,1,3.3,2,0,21
1,87,200,0,0,0,1,3.1,2,0,10
1,87,350,0,0,0,1,2.9,2,0,7
1,87,150,0,0,0,1,2.8,2,0,16
1,87,300,0,0,0,1,3.0,2,0,4
1,87,300,0,0,0,1,3.3,2,0,15
1,87,150,0,0,0,1,3.1,2,0,10
1,87,400,0,0,0,1,2.9,2,0,8
1,87,600,0,0,0,2,3.1,2,0,11
1,87,350,0,0,0,1,0.0,4,3,1
1,87,800,1,0,0,2,0.0,4,3,0
1,87,400,0,0,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,0
1,87,50,0,0,0,1,0.0,4,3,0
1,87,500,0,0,0,2,0.0,4,3,1
1,87,350,0,0,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,2
1,87,200,0,1,0,1,0.0,4,3,2
1,87,300,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,2.4,3,4,26
1,87,600,0,1,0,2,3.3,2,0,173
1,87,2200,1,0,0,4,3.6,5,2,127
1,87,550,0,0,0,2,3.7,5,2,286
1,87,700,0,0,0,2,3.6,5,2,44
1,87,1000,1,0,0,3,0.0,4,3,3
1,87,1800,1,1,0,3,4.0,1,5,169
1,87,2200,0,0,0,4,4.0,1,5,165
1,87,400,0,0,0,1,3.2,2,0,6
1,87,400,0,1,0,1,3.2,2,0,24
1,87,200,0,0,0,1,2.9,2,0,6
1,87,250,0,0,0,1,3.0,2,0,5
1,87,250,0,0,0,1,3.2,2,0,36
1,87,450,0,0,0,1,3.3,2,0,14
1,87,400,0,1,0,1,3.4,2,0,55
1,87,300,0,0,0,1,3.0,2,0,6
1,87,100,0,0,0,1,3.0,2,0,6
1,87,250,0,0,0,1,3.4,2,0,21
1,87,600,0,0,0,2,3.0,2,0,5
1,87,250,0,0,0,1,3.1,2,0,8
1,87,1200,1,1,0,3,3.5,5,2,24
1,87,1000,1,0,0,3,3.5,5,2,26
1,87,600,0,1,0,2,3.5,5,2,54
1,87,700,0,0,0,2,3.5,5,2,38
1,87,500,0,0,0,2,3.8,5,2,18
1,87,500,0,1,0,2,3.5,5,2,12
1,87,120,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,3
1,87,200,0,1,0,1,0.0,4,3,1
1,87,200,0,0,0,1,0.0,4,3,3
1,87,1600,1,1,0,3,4.3,1,5,1252
1,87,3000,1,0,0,4,3.3,2,0,50
1,87,3200,1,0,0,4,3.7,5,2,147
1,87,2500,0,0,0,4,3.9,5,2,821
1,87,800,1,0,0,2,3.3,2,0,152
1,87,500,0,1,0,2,3.6,5,2,186
1,87,1000,0,1,0,3,3.6,5,2,141
1,87,500,0,0,0,2,3.1,2,0,26
1,87,2200,1,0,0,4,3.2,2,0,48
1,87,1600,0,0,0,3,3.2,2,0,18
1,87,3600,1,0,0,4,3.7,5,2,101
1,87,3700,1,0,0,4,3.6,5,2,100
1,87,2500,1,0,0,4,4.4,1,5,609
1,87,2000,0,0,0,4,3.1,2,0,5
1,87,4100,0,0,0,4,3.5,5,2,42
1,87,4300,1,0,0,4,3.9,5,2,548
1,87,5000,1,0,0,4,3.8,5,2,134
1,87,3600,1,0,0,4,3.7,5,2,139
1,87,1000,0,0,0,3,3.7,5,2,65
1,87,4500,1,0,0,4,4.3,1,5,800
1,87,2650,1,0,0,4,3.3,2,0,145
1,87,3200,1,0,0,4,3.6,5,2,97
1,87,2000,1,0,0,4,3.2,2,0,10
1,87,6000,1,0,0,4,3.2,2,0,12
1,87,3000,1,0,0,4,3.3,2,0,25
1,87,6000,1,0,0,4,3.9,5,2,272
1,87,4000,1,0,0,4,3.7,5,2,59
1,87,900,0,0,0,2,3.8,5,2,45
1,87,5000,1,0,0,4,3.7,5,2,104
1,87,2500,1,0,0,4,3.6,5,2,57
1,87,6000,1,0,0,4,4.0,1,5,259
1,87,1000,1,1,0,3,3.0,2,0,90
1,87,900,1,0,0,2,3.3,2,0,21
1,87,250,0,0,0,1,3.4,2,0,109
1,87,300,0,0,0,1,2.9,2,0,5
1,87,700,0,0,0,2,2.8,2,0,19
1,87,800,1,1,0,2,3.5,5,2,96
1,87,500,0,1,0,2,1.9,3,4,146
1,87,900,0,0,0,2,3.3,2,0,46
1,87,1600,1,0,0,3,3.2,2,0,31
1,87,4500,1,0,0,4,3.4,2,0,51
1,87,3000,0,0,0,4,3.5,5,2,45
1,87,5100,1,0,0,4,3.7,5,2,419
1,87,4500,1,0,0,4,3.9,5,2,265
1,87,5000,0,0,0,4,3.7,5,2,747
1,87,4500,1,0,0,4,3.6,5,2,62
1,87,2700,1,0,0,4,3.9,5,2,186
1,87,2650,1,0,0,4,3.6,5,2,48
1,87,3500,1,0,0,4,3.6,5,2,42
1,87,3500,1,0,0,4,4.0,1,5,184
1,87,4000,1,0,0,4,3.9,5,2,241
1,87,5000,1,0,0,4,3.8,5,2,199
1,87,5500,1,0,0,4,3.9,5,2,178
1,87,3500,0,0,0,4,3.7,5,2,59
1,87,2000,0,0,0,4,3.6,5,2,32
1,87,400,0,0,0,1,2.9,2,0,4
1,87,3000,1,0,0,4,3.8,5,2,185
1,87,3000,1,0,0,4,3.3,2,0,199
1,87,3500,1,0,0,4,3.3,2,0,169
1,87,4500,1,0,0,4,3.8,5,2,773
1,87,3000,1,0,0,4,3.1,2,0,26
1,87,900,0,0,0,2,3.3,2,0,19
1,87,4400,0,0,0,4,3.6,5,2,90
1,87,2500,1,0,0,4,3.7,5,2,111
1,87,5000,0,0,0,4,3.1,2,0,15
1,87,2500,0,0,0,4,3.8,5,2,79
1,87,5000,0,0,0,4,3.9,5,2,696
1,87,4200,1,0,0,4,3.6,5,2,64
1,87,6000,1,0,0,4,3.9,5,2,183
1,87,5500,1,0,0,4,4.0,1,5,398
1,87,4500,1,0,0,4,4.2,1,5,541
1,87,2000,1,0,0,4,3.7,5,2,42
1,87,4000,1,0,0,4,3.5,5,2,24
1,87,8000,1,0,0,4,4.0,1,5,145
1,87,1500,0,0,0,3,4.0,1,5,76
1,87,3000,1,0,0,4,3.2,2,0,28
1,87,2500,1,0,0,4,3.0,2,0,5
1,87,500,0,0,0,2,3.0,2,0,4
1,87,1700,1,1,0,3,3.6,5,2,350
1,87,1600,1,0,0,3,3.8,5,2,637
1,87,2500,1,0,0,4,4.1,1,5,146
1,87,100,0,0,0,1,2.9,2,0,6
1,87,250,0,0,0,1,2.7,2,0,11
1,87,450,0,0,0,1,2.9,2,0,5
1,87,200,0,0,0,1,3.1,2,0,7
1,87,150,0,0,0,1,3.1,2,0,8
1,87,150,0,0,0,1,2.9,2,0,7
1,87,300,0,1,0,1,3.0,2,0,7
1,87,350,0,0,0,1,3.1,2,0,16
1,87,350,0,0,0,1,2.9,2,0,21
1,87,300,0,0,0,1,3.0,2,0,4
1,87,300,0,0,0,1,2.9,2,0,5
1,87,350,0,0,0,1,3.0,2,0,6
1,87,300,0,0,0,1,3.3,2,0,26
1,87,350,0,0,0,1,2.6,2,0,10
1,87,500,0,0,0,2,3.0,2,0,5
1,87,250,0,0,0,1,2.9,2,0,8
1,87,100,0,0,0,1,3.4,2,0,18
1,87,550,0,0,0,2,3.0,2,0,7
1,87,200,0,0,0,1,3.1,2,0,7
1,87,150,0,0,0,1,3.2,2,0,26
1,87,150,0,0,0,1,3.2,2,0,10
1,87,300,0,0,0,1,2.9,2,0,5
1,87,300,0,0,0,1,3.0,2,0,7
1,87,150,0,0,0,1,3.5,5,2,17
1,87,300,0,1,0,1,3.5,5,2,21
1,87,150,0,0,0,1,0.0,4,3,2
1,87,250,0,0,0,1,0.0,4,3,3
1,87,200,0,0,0,1,0.0,4,3,2
1,87,300,0,0,0,1,0.0,4,3,1
1,87,500,0,0,0,2,0.0,4,3,1
1,87,350,0,0,0,1,0.0,4,3,2
1,87,700,0,0,0,2,0.0,4,3,3
1,87,500,0,0,0,2,0.0,4,3,3
1,87,150,0,0,0,1,0.0,4,3,3
1,87,250,0,0,0,1,0.0,4,3,3
1,87,800,0,0,0,2,3.7,5,2,281
1,87,750,0,0,0,2,3.4,2,0,104
1,87,500,0,1,0,2,3.6,5,2,438
1,87,700,0,1,0,2,4.2,1,5,73
1,87,350,0,1,0,1,2.9,2,0,77
1,87,700,0,0,0,2,3.6,5,2,24
1,87,500,0,0,0,2,3.7,5,2,59
1,87,400,0,0,0,1,3.8,5,2,37
1,87,400,0,1,0,1,2.3,3,4,42
1,87,200,0,1,0,1,3.1,2,0,5
1,87,250,0,0,0,1,2.9,2,0,10
1,87,500,0,1,0,2,2.9,2,0,4
1,87,200,0,1,0,1,2.8,2,0,4
1,87,350,0,0,0,1,2.7,2,0,12
1,87,250,0,0,0,1,2.9,2,0,7
1,87,300,0,1,0,1,2.7,2,0,5
1,87,700,0,0,0,2,2.5,2,0,6
1,87,300,0,0,0,1,3.1,2,0,14
1,87,100,0,0,0,1,3.0,2,0,4
1,87,300,0,0,0,1,3.1,2,0,4
1,87,150,0,0,0,1,3.3,2,0,12
1,87,300,0,0,0,1,3.1,2,0,10
1,87,300,0,0,0,1,3.0,2,0,4
1,87,100,0,0,0,1,3.1,2,0,7
1,87,300,0,1,0,1,3.1,2,0,4
1,87,350,0,1,0,1,3.2,2,0,11
1,87,500,0,1,0,2,2.7,2,0,11
1,87,200,0,0,0,1,2.8,2,0,9
1,87,400,0,0,0,1,3.0,2,0,10
1,87,50,0,0,0,1,2.8,2,0,6
1,87,50,0,0,0,1,2.8,2,0,4
1,87,250,0,0,0,1,2.9,2,0,4
1,87,300,0,0,0,1,3.0,2,0,5
1,87,400,0,0,0,1,2.8,2,0,7
1,87,300,0,0,0,1,2.8,2,0,6
1,87,200,0,0,0,1,3.0,2,0,8
1,87,400,0,1,0,1,2.7,2,0,6
1,87,200,0,0,0,1,2.9,2,0,7
1,87,650,0,1,0,2,2.8,2,0,12
1,87,50,0,0,0,1,0.0,4,3,3
1,87,200,0,0,0,1,0.0,4,3,3
1,87,100,0,0,0,1,0.0,4,3,3
1,87,250,0,1,0,1,0.0,4,3,2
1,87,250,0,0,0,1,0.0,4,3,2
1,87,300,0,1,0,1,0.0,4,3,2
1,87,250,0,0,0,1,0.0,4,3,2
1,87,200,0,0,0,1,0.0,4,3,3
1,87,250,0,0,0,1,0.0,4,3,2
1,87,200,0,1,0,1,0.0,4,3,3
1,87,150,0,0,0,1,0.0,4,3,2
1,87,450,0,1,0,1,0.0,4,3,2
1,87,100,0,0,0,1,0.0,4,3,3
1,87,400,0,1,0,1,2.4,3,4,4
1,87,450,0,0,0,1,2.6,2,0,33
1,87,300,0,0,0,1,2.6,2,0,23
1,87,1200,1,0,0,3,2.7,2,0,132
1,87,700,0,0,0,2,3.4,2,0,25
1,87,200,0,0,0,1,2.9,2,0,5
1,87,400,0,0,0,1,3.3,2,0,25
1,87,250,0,0,0,1,3.4,2,0,99
1,87,450,0,0,0,1,2.8,2,0,7
1,87,600,0,0,0,2,3.4,2,0,193
1,87,250,0,1,0,1,3.0,2,0,38
1,87,400,0,0,0,1,2.8,2,0,5
1,87,1200,1,1,0,3,2.6,2,0,86
1,87,250,0,0,0,1,2.5,2,0,18
1,87,500,0,1,0,2,2.5,2,0,163
1,87,1500,1,1,0,3,2.7,2,0,307
1,87,600,0,0,0,2,2.9,2,0,9
1,87,600,0,1,0,2,2.5,2,0,88
1,87,500,0,1,0,2,3.6,5,2,160
1,87,350,0,1,0,1,3.9,5,2,96
1,87,350,0,0,0,1,3.5,5,2,54
1,87,350,0,0,0,1,2.3,3,4,45
1,87,600,0,1,0,2,2.4,3,4,117
1,87,1000,1,1,0,3,2.2,3,4,79
1,87,1000,0,1,0,3,2.4,3,4,224
1,87,1500,1,0,0,3,2.4,3,4,43
1,87,900,1,1,0,2,2.0,3,4,191
1,87,600,0,1,0,2,3.4,2,0,398
1,87,1100,0,1,0,3,3.0,2,0,145
1,87,600,0,1,0,2,2.8,2,0,133
1,87,2200,1,0,0,4,3.3,2,0,89
1,87,350,0,1,0,1,3.7,5,2,248
1,87,650,0,1,0,2,3.8,5,2,122
1,87,850,0,1,0,2,3.8,5,2,123
1,87,1000,0,1,0,3,3.9,5,2,40
1,87,1000,0,1,0,3,3.8,5,2,619
1,87,900,1,1,0,2,3.8,5,2,43
1,87,900,1,1,0,2,3.8,5,2,286
1,87,800,0,1,0,2,3.7,5,2,164
1,87,800,0,1,0,2,3.5,5,2,170
1,87,900,1,1,0,2,3.5,5,2,95
1,87,950,0,1,0,2,3.9,5,2,191
1,87,1500,1,1,0,3,3.6,5,2,361
1,87,650,0,1,0,2,3.8,5,2,141
1,87,1000,0,1,0,3,3.8,5,2,20
1,87,700,0,1,0,2,3.7,5,2,185
1,87,800,0,0,0,2,0.0,4,3,2
1,87,700,0,1,0,2,4.2,1,5,193
1,87,650,0,1,0,2,4.1,1,5,173
1,87,900,0,1,0,2,4.2,1,5,62
1,87,800,0,1,0,2,2.9,2,0,252
1,87,700,0,0,0,2,2.8,2,0,145
1,87,600,0,0,0,2,3.3,2,0,87
1,87,650,0,1,0,2,3.3,2,0,199
1,87,500,0,1,0,2,2.5,2,0,131
1,87,750,0,1,0,2,3.9,5,2,105
1,87,600,0,1,0,2,3.9,5,2,380
1,87,500,0,1,0,2,3.6,5,2,277
1,87,850,1,1,0,2,3.7,5,2,364
1,87,350,0,1,0,1,3.2,2,0,22
1,87,650,0,1,0,2,3.3,2,0,47
1,87,150,0,0,0,1,3.3,2,0,28
1,87,150,0,0,0,1,3.1,2,0,14
1,87,400,0,0,0,1,3.4,2,0,20
1,87,900,1,0,0,2,2.9,2,0,6
1,87,250,0,0,0,1,3.1,2,0,9
1,87,1500,0,1,0,3,2.8,2,0,9
1,87,350,0,0,0,1,3.3,2,0,23
1,87,300,0,1,0,1,2.7,2,0,26
1,87,150,0,0,0,1,3.1,2,0,8
1,87,600,0,0,0,2,3.1,2,0,31
1,87,400,0,1,0,1,3.2,2,0,28
1,87,300,0,1,0,1,3.3,2,0,18
1,87,700,0,1,0,2,2.8,2,0,299
1,87,1100,1,1,0,3,3.3,2,0,52
1,87,300,0,0,0,1,3.1,2,0,9
1,87,200,0,0,0,1,3.3,2,0,40
1,87,300,0,1,0,1,3.5,5,2,37
1,87,600,0,0,0,2,3.6,5,2,80
1,87,450,0,0,0,1,3.6,5,2,34
1,87,900,0,1,0,2,3.5,5,2,21
1,87,1700,1,0,0,3,3.7,5,2,76
1,87,250,0,0,0,1,0.0,4,3,0
1,87,400,0,0,0,1,0.0,4,3,1
1,87,1000,0,0,0,3,0.0,4,3,2
1,87,200,0,0,0,1,0.0,4,3,1
1,87,500,0,0,0,2,0.0,4,3,1
1,87,600,0,0,0,2,0.0,4,3,0
1,87,2000,0,0,0,4,4.3,1,5,114
1,87,50,0,0,0,1,2.8,2,0,7
1,87,150,0,0,0,1,2.9,2,0,16
1,87,350,0,0,0,1,3.0,2,0,31
1,87,500,0,0,0,2,2.8,2,0,7
1,87,400,0,0,0,1,3.2,2,0,13
1,87,400,0,1,0,1,3.1,2,0,36
1,87,700,0,0,0,2,2.6,2,0,17
1,87,450,0,0,0,1,3.3,2,0,32
1,87,300,0,0,0,1,3.0,2,0,5
1,87,250,0,0,0,1,3.4,2,0,31
1,87,350,0,0,0,1,3.3,2,0,30
1,87,550,0,0,0,2,2.9,2,0,14
1,87,200,0,0,0,1,2.9,2,0,4
1,87,400,0,0,0,1,2.9,2,0,10
1,87,100,0,0,0,1,3.1,2,0,16
1,87,400,0,1,0,1,3.7,5,2,32
1,87,150,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,1
1,87,350,0,0,0,1,0.0,4,3,1
1,87,200,0,0,0,1,0.0,4,3,0
1,87,150,0,0,0,1,0.0,4,3,0
1,87,150,0,0,0,1,0.0,4,3,2
1,87,400,0,0,0,1,0.0,4,3,1
1,87,150,0,0,0,1,0.0,4,3,0
1,87,150,0,0,0,1,0.0,4,3,0
1,87,150,0,0,0,1,0.0,4,3,0
1,87,250,0,0,0,1,0.0,4,3,3
1,87,200,0,0,0,1,0.0,4,3,2
1,87,100,0,0,0,1,0.0,4,3,1
1,87,100,0,0,0,1,0.0,4,3,0
1,87,800,1,0,0,2,3.3,2,0,43
1,87,300,0,0,0,1,3.1,2,0,25
1,87,300,0,0,0,1,3.1,2,0,10
1,87,200,0,0,0,1,3.0,2,0,16
1,87,500,0,1,0,2,3.4,2,0,168
1,87,200,0,1,0,1,3.3,2,0,12
1,87,350,0,0,0,1,3.3,2,0,27
1,87,200,0,0,0,1,2.9,2,0,19
1,87,400,0,1,0,1,3.1,2,0,15
1,87,800,1,1,0,2,3.3,2,0,732
1,87,800,1,1,0,2,3.4,2,0,430
1,87,900,0,0,0,2,4.6,0,1,1136
1,87,300,0,0,0,1,3.8,5,2,114
1,87,600,0,0,0,2,3.8,5,2,429
1,87,250,0,1,0,1,3.5,5,2,65
1,87,700,0,1,0,2,3.5,5,2,349
1,87,500,0,0,0,2,3.6,5,2,480
1,87,400,0,0,0,1,3.6,5,2,314
1,87,800,1,1,0,2,3.7,5,2,344
1,87,150,0,0,0,1,3.5,5,2,18
1,87,800,0,1,0,2,3.9,5,2,419
1,87,150,0,0,0,1,3.5,5,2,27
1,87,700,0,1,0,2,3.5,5,2,359
1,87,500,0,1,0,2,3.6,5,2,555
1,87,900,0,0,0,2,4.1,1,5,506
1,87,600,0,0,0,2,4.3,1,5,3986
1,87,400,0,0,0,1,4.2,1,5,741
1,87,800,0,1,0,2,4.1,1,5,636
1,87,200,0,1,0,1,4.4,1,5,163
1,87,350,0,0,0,1,4.0,1,5,90
1,87,300,0,0,0,1,3.4,2,0,19
1,87,250,0,0,0,1,3.3,2,0,15
1,87,300,0,0,0,1,3.3,2,0,23
1,87,300,0,0,0,1,3.4,2,0,28
1,87,150,0,0,0,1,2.8,2,0,14
1,87,400,0,0,0,1,3.0,2,0,41
1,87,450,0,0,0,1,3.0,2,0,16
1,87,200,0,0,0,1,2.7,2,0,11
1,87,500,0,0,0,2,2.6,2,0,20
1,87,400,0,0,0,1,3.3,2,0,55
1,87,350,0,0,0,1,2.9,2,0,6
1,87,400,0,0,0,1,3.0,2,0,6
1,87,750,0,0,0,2,3.2,2,0,20
1,87,850,1,0,0,2,3.3,2,0,16
1,87,100,0,0,0,1,3.2,2,0,17
1,87,350,0,0,0,1,2.6,2,0,44
1,87,600,0,1,0,2,3.1,2,0,5
1,87,300,0,0,0,1,3.0,2,0,5
1,87,100,0,0,0,1,3.3,2,0,26
1,87,100,0,0,0,1,3.1,2,0,8
1,87,300,0,0,0,1,3.3,2,0,21
1,87,600,0,0,0,2,3.2,2,0,13
1,87,300,0,0,0,1,3.4,2,0,33
1,87,500,0,0,0,2,2.6,2,0,33
1,87,200,0,0,0,1,3.1,2,0,8
1,87,300,0,0,0,1,3.3,2,0,33
1,87,200,0,0,0,1,3.0,2,0,10
1,87,350,0,1,0,1,2.8,2,0,31
1,87,300,0,0,0,1,3.1,2,0,34
1,87,600,0,0,0,2,2.8,2,0,20
1,87,300,0,0,0,1,3.1,2,0,12
1,87,650,0,0,0,2,3.1,2,0,24
1,87,350,0,1,0,1,2.7,2,0,44
1,87,350,0,0,0,1,3.3,2,0,15
1,87,400,0,0,0,1,3.1,2,0,17
1,87,400,0,0,0,1,2.8,2,0,37
1,87,250,0,0,0,1,3.2,2,0,10
1,87,300,0,0,0,1,3.2,2,0,9
1,87,400,0,0,0,1,3.1,2,0,23
1,87,550,0,0,0,2,3.4,2,0,23
1,87,450,0,0,0,1,2.8,2,0,11
1,87,100,0,0,0,1,3.0,2,0,4
1,87,100,0,0,0,1,3.0,2,0,4
1,87,350,0,0,0,1,3.3,2,0,42
1,87,250,0,0,0,1,3.4,2,0,35
1,87,800,1,0,0,2,2.6,2,0,43
1,87,500,0,1,0,2,2.6,2,0,28
1,87,200,0,0,0,1,3.2,2,0,17
1,87,1150,1,1,0,3,3.4,2,0,40
1,87,600,0,0,0,2,3.4,2,0,26
1,87,600,0,0,0,2,3.2,2,0,49
1,87,1100,1,0,0,3,3.2,2,0,31
1,87,300,0,0,0,1,3.1,2,0,7
1,87,100,0,0,0,1,2.6,2,0,42
1,87,300,0,0,0,1,3.5,5,2,36
1,87,700,0,0,0,2,3.5,5,2,56
1,87,600,0,0,0,2,0.0,4,3,3
1,87,200,0,0,0,1,0.0,4,3,3
1,87,600,0,1,0,2,2.3,3,4,26
1,87,350,0,0,0,1,2.8,2,0,14
1,87,100,0,0,0,1,2.9,2,0,5
1,87,400,0,1,0,1,3.4,2,0,33
1,87,450,0,1,0,1,3.3,2,0,114
1,87,350,0,1,0,1,3.1,2,0,7
1,87,200,0,0,0,1,3.2,2,0,12
1,87,400,0,0,0,1,3.0,2,0,6
1,87,300,0,0,0,1,3.3,2,0,12
1,87,600,0,0,0,2,2.6,2,0,54
1,87,450,0,0,0,1,3.1,2,0,5
1,87,400,0,0,0,1,2.5,2,0,51
1,87,400,0,0,0,1,3.3,2,0,21
1,87,500,0,1,0,2,3.5,5,2,37
1,87,600,0,1,0,2,3.8,5,2,122
1,87,800,0,1,0,2,3.6,5,2,126
1,87,300,0,1,0,1,3.6,5,2,35
1,87,500,0,0,0,2,3.6,5,2,26
1,87,600,0,0,0,2,3.6,5,2,168
1,87,150,0,0,0,1,0.0,4,3,0
1,87,500,0,0,0,2,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,2.4,3,4,29
1,87,400,0,1,0,1,2.2,3,4,64
1,87,300,0,1,0,1,2.4,3,4,10
1,87,300,0,0,0,1,2.6,2,0,19
1,87,400,0,0,0,1,3.4,2,0,35
1,87,250,0,0,0,1,3.0,2,0,24
1,87,150,0,0,0,1,3.2,2,0,8
1,87,350,0,0,0,1,3.4,2,0,86
1,87,500,0,1,0,2,2.1,3,4,152
1,87,1500,1,0,0,3,3.5,5,2,178
1,87,500,0,1,0,2,3.4,2,0,86
1,87,400,0,0,0,1,3.5,5,2,216
1,87,400,0,1,0,1,3.7,5,2,83
1,87,400,0,1,0,1,4.1,1,5,491
1,87,400,0,0,0,1,3.1,2,0,5
1,87,600,0,0,0,2,3.2,2,0,17
1,87,500,0,1,0,2,3.1,2,0,25
1,87,350,0,0,0,1,3.1,2,0,8
1,87,1000,0,0,0,3,3.6,5,2,22
1,87,550,0,0,0,2,0.0,4,3,3
1,87,600,0,0,0,2,0.0,4,3,3
1,87,300,0,0,0,1,0.0,4,3,1
1,87,300,0,0,0,1,0.0,4,3,0
1,87,600,0,1,0,2,0.0,4,3,3
1,87,1000,0,0,0,3,0.0,4,3,1
1,87,650,0,0,0,2,0.0,4,3,2
1,87,800,0,0,0,2,0.0,4,3,0
1,87,700,0,0,0,2,0.0,4,3,3
1,87,600,0,1,0,2,2.7,2,0,33
1,87,150,0,0,0,1,3.3,2,0,39
1,87,400,0,0,0,1,3.1,2,0,9
1,87,250,0,0,0,1,3.3,2,0,28
1,87,350,0,0,0,1,3.1,2,0,30
1,87,600,0,0,0,2,2.7,2,0,5
1,87,300,0,0,0,1,2.7,2,0,52
1,87,600,0,0,0,2,3.2,2,0,46
1,87,1000,1,0,0,3,3.0,2,0,42
1,87,400,0,1,0,1,2.7,2,0,128
1,87,450,0,0,0,1,3.2,2,0,30
1,87,400,0,0,0,1,2.7,2,0,8
1,87,450,0,0,0,1,3.0,2,0,25
1,87,150,0,0,0,1,3.9,5,2,109
1,87,500,0,1,0,2,3.7,5,2,334
1,87,300,0,0,0,1,0.0,4,3,3
1,87,300,0,0,0,1,0.0,4,3,0
1,87,300,0,0,0,1,0.0,4,3,1
1,87,450,0,0,0,1,0.0,4,3,1
1,87,450,0,0,0,1,0.0,4,3,0
1,87,600,0,0,0,2,0.0,4,3,0
1,87,200,0,0,0,1,0.0,4,3,1
1,87,250,0,0,0,1,0.0,4,3,0
1,87,350,0,0,0,1,0.0,4,3,0
1,87,800,0,0,0,2,0.0,4,3,1
1,88,500,0,0,0,2,3.1,2,0,15
1,88,600,0,1,0,2,3.4,2,0,50
1,88,800,1,0,0,2,2.9,2,0,6
1,88,450,0,0,0,1,3.2,2,0,45
1,88,600,0,0,0,2,0.0,4,3,3
1,88,300,0,0,0,1,3.1,2,0,47
1,88,200,0,1,0,1,3.5,5,2,94
1,88,400,0,1,0,1,3.7,5,2,331
1,88,300,0,0,0,1,3.8,5,2,603
1,88,2600,1,0,0,4,3.0,2,0,579
1,88,600,0,0,0,2,3.5,5,2,169
1,88,1100,1,1,0,3,3.5,5,2,278
1,88,2000,1,0,0,4,2.4,3,4,221
1,88,1100,1,0,0,3,3.4,2,0,120
1,88,1500,1,0,0,3,3.4,2,0,215
1,88,350,0,0,0,1,2.7,2,0,212
1,88,250,0,0,0,1,4.5,0,1,324
1,88,700,0,0,0,2,4.5,0,1,147
1,88,650,0,0,0,2,3.5,5,2,23
1,88,1500,1,1,0,3,3.9,5,2,199
1,88,650,0,1,0,2,3.8,5,2,458
1,88,400,0,0,0,1,3.9,5,2,124
1,88,1400,1,1,0,3,3.9,5,2,173
1,88,600,0,0,0,2,3.7,5,2,64
1,88,600,0,0,0,2,3.7,5,2,86
1,88,900,0,1,0,2,3.7,5,2,214
1,88,400,0,0,0,1,3.8,5,2,169
1,88,1800,0,0,0,3,3.9,5,2,749
